id,Max SNRs,Match Targets,Actual Targets,Classified Targets
0b41e80f47,14.669075974208404,0,1,0
0b420634d4,14.805451560021876,0,1,0
0b42163078,14.911353686602055,0,0,1
0b426ace67,14.010000967206238,0,1,0
0b4274fae5,14.689674979987808,0,1,0
0b428e4d11,13.374387848667835,0,0,1
0b42a291c7,13.81440245980604,0,1,0
0b42b1ed1e,18.079739154143216,1,1,1
0b42ba3bd1,17.05565271398651,1,1,1
0b42e0ace4,14.289655943218476,0,0,1
0b430bd6ac,14.27706604582593,0,1,0
0b43382470,15.214608062160282,1,0,0
0b433fa86e,14.387500334127497,0,0,1
0b436c2c5f,14.027990000117118,0,0,1
0b43919eb3,17.136623532469798,1,1,1
0b43997b4c,16.752346019083703,1,1,1
0b43da64fd,14.912096427039709,0,1,0
0b4406951e,12.979755643725962,0,0,1
0b44148e8d,16.46796343416583,1,1,1
0b444b5dbf,14.432113384017333,0,0,1
0b44663a81,14.171724721602814,0,1,0
0b4472c417,14.567480295615225,0,0,1
0b448e2d29,14.083091793156218,0,0,1
0b4496b129,14.182063110736172,0,0,1
0b44a979c1,14.23545591533023,0,1,0
0b44ca2235,14.641611418437355,0,0,1
0b44ca8b28,32.016364009842064,1,1,1
0b44f0842e,17.736325062927314,1,1,1
0b450263c3,13.633587478209932,0,0,1
0b451d9bdc,14.85862153708522,0,0,1
0b453cd108,16.59906042293968,1,0,0
0b4540069f,14.269364018503024,0,0,1
0b454f7dd9,14.040854543292603,0,0,1
0b45698906,15.731541551576868,1,1,1
0b45bddd7a,14.865244224477008,0,1,0
0b45e4809a,17.516977505760657,1,1,1
0b45eec073,14.571230879813802,0,0,1
0b461cbf6e,29.15363853113471,1,1,1
0b463443e1,13.63858019599617,0,0,1
0b467b27c5,13.595782978082427,0,0,1
0b47896c15,28.00936473454712,1,1,1
0b47b97c01,14.2033453173652,0,0,1
0b47cd3002,15.10376837901359,1,1,1
0b47cfd217,14.606442971375085,0,0,1
0b47f2b5e7,14.618594285721713,0,1,0
0b48181b1a,14.032757908368932,0,0,1
0b482dfb66,15.752249635187615,1,1,1
0b484e0a91,14.22015413155377,0,0,1
0b484f14f6,13.772440445858573,0,0,1
0b4860d475,15.007776393457032,1,0,0
0b48742027,13.57255891395923,0,0,1
0b48750001,14.108275990001854,0,0,1
0b489221f5,15.8833318732547,1,0,0
0b48a21487,47.296827826603725,1,1,1
0b48a53e16,22.95710154561396,1,1,1
0b48b8e21a,14.576456108159716,0,0,1
0b492730e1,13.227567184855427,0,0,1
0b495af167,15.048933407402991,1,0,0
0b4978b067,13.80488887600157,0,1,0
0b49a24659,14.018730211816184,0,0,1
0b49d14ce3,13.761407272364757,0,0,1
0b49da0097,15.355552344872107,1,1,1
0b49f301b3,13.929437148404451,0,0,1
0b4a115754,13.953051511403,0,0,1
0b4a20efbb,13.89979319628344,0,0,1
0b4a3fcd3b,13.996034826558764,0,0,1
0b4a90593f,20.945575481331343,1,1,1
0b4ab82bed,20.461007130859517,1,1,1
0b4aded208,15.716070263525742,1,1,1
0b4adf771c,34.62229783879132,1,1,1
0b4aec547a,15.109878513723809,1,0,0
0b4b2b5707,14.55607378915829,0,1,0
0b4b3d99da,14.188872527935338,0,0,1
0b4b41fea5,18.025631601381072,1,1,1
0b4b6f546a,15.024993664145414,1,0,0
0b4b96350b,26.991639056443866,1,1,1
0b4bcfcd88,14.085752430708018,0,0,1
0b4c04ba65,18.80545364807383,1,1,1
0b4c1c8cc3,14.951613317709008,0,0,1
0b4c2482a5,13.639176954241623,0,0,1
0b4c3b2508,14.425388368545484,0,0,1
0b4c3ed490,15.004051382494808,1,1,1
0b4c47a5a8,36.68465803695878,1,1,1
0b4c6e45da,16.385464804874154,1,1,1
0b4c9a3c85,14.631660206936978,0,0,1
0b4cae2051,15.490561208593412,1,0,0
0b4cb52972,15.147330446612155,1,0,0
0b4ccdeb32,15.29507164661943,1,1,1
0b4cd5c326,14.751838721691122,0,0,1
0b4ceda4fa,14.7189934739552,0,0,1
0b4d2f0240,13.276136082932435,0,0,1
0b4d4776f7,13.96891290940632,0,0,1
0b4d8158d3,14.680668652532006,0,0,1
0b4e23e047,14.93698374957346,0,0,1
0b4e3fbe79,14.02218241804972,0,0,1
0b4e4dd815,14.964810675376562,0,0,1
0b4e93f0fd,13.100505194668727,0,1,0
0b4ec58487,14.29092497384061,0,0,1
0b4ee8b39c,13.61805367027497,0,0,1
0b4ee8e22d,14.783361280912322,0,0,1
0b4f003c9b,14.157408238804264,0,1,0
0b4f27b094,14.989655238502198,0,1,0
0b4f2abfcd,18.9270055163416,1,1,1
0b4f5eefc8,14.937262952593056,0,1,0
0b4f937d8a,28.83886395594812,1,1,1
0b4f957cf6,13.685215934059356,0,0,1
0b4fe00c49,13.983311234315831,0,0,1
0b5010e35c,17.847636991898387,1,1,1
0b501cdfa1,22.424707131802958,1,1,1
0b5030abc4,14.742287394481806,0,0,1
0b50bd7346,17.470846311644177,1,1,1
0b50dbe7a0,19.755986556370587,1,1,1
0b50ed1115,14.616420199580531,0,0,1
0b51098ef5,43.32588694234124,1,1,1
0b5133fa12,14.5574412216153,0,0,1
0b51410d6e,20.40670817395105,1,1,1
0b51728393,14.126631520613856,0,0,1
0b519a99a7,14.663607043465518,0,0,1
0b51bfdb75,13.572917193844235,0,0,1
0b51c5cc36,14.982513397334156,0,0,1
0b51d42e9b,13.86078029375992,0,0,1
0b51dea3ab,15.7756486414521,1,1,1
0b51e611fe,15.00606176439334,1,1,1
0b51f93a6f,16.0410313329993,1,1,1
0b5261bef8,14.36672499665464,0,1,0
0b528e9db5,25.583706183904457,1,1,1
0b52bff833,14.045606464431463,0,0,1
0b52c889ff,14.272668132190072,0,0,1
0b52cb9241,15.452665453964626,1,1,1
0b52d06c3c,21.54841496645739,1,1,1
0b5307c247,13.691441687598182,0,0,1
0b5358ef1d,14.775893283258632,0,1,0
0b53f05930,13.939868495537668,0,0,1
0b540a6ab8,13.576890391420818,0,0,1
0b545bb2b6,14.489262181068414,0,1,0
0b546767c3,32.80073098248199,1,1,1
0b5479736f,13.628216777659391,0,0,1
0b54882f5a,14.33498100781182,0,0,1
0b54bb70ae,14.491157619757203,0,0,1
0b54be723e,14.62847457416322,0,1,0
0b54d224be,14.604990529380828,0,0,1
0b55040ca7,13.57958689403063,0,1,0
0b5504d76e,15.774629077546212,1,1,1
0b550b7c6d,24.648419529526084,1,1,1
0b55119e21,14.71808633539585,0,0,1
0b55350e45,14.99435134969794,0,1,0
0b553c5c75,14.46956073864166,0,0,1
0b5562fe35,16.014112543433562,1,0,0
0b55637805,13.814296749356927,0,0,1
0b55b58fa9,14.242726423858583,0,0,1
0b55cb909a,15.018963452128675,1,0,0
0b55d2dfce,36.29505989188222,1,1,1
0b55dc432a,14.236581552147255,0,1,0
0b55dddbf9,14.395661368901694,0,0,1
0b55f14ad3,13.862656440863784,0,1,0
0b5614d2a6,16.344251260824905,1,1,1
0b561b7ddc,54.14220705791205,1,1,1
0b5663ef5b,13.903909042200734,0,1,0
0b569a26bd,14.244244690407218,0,0,1
0b56a025a1,15.15369350240504,1,1,1
0b56d9782c,40.64712286970649,1,1,1
0b56efc56b,14.463904134896628,0,1,0
0b5718ee91,13.376921255042912,0,0,1
0b574bd29a,13.494666909999406,0,0,1
0b574faeeb,14.720559676785031,0,1,0
0b57ae7eeb,14.15674661738004,0,0,1
0b57bfa2ac,15.569712890766954,1,0,0
0b5810f8b5,13.726706739939276,0,0,1
0b583da82d,17.744081383198775,1,1,1
0b585466af,22.8803810087348,1,1,1
0b58b045e3,14.728985489727531,0,0,1
0b58bedc7d,70.70892621774473,1,1,1
0b58d83d13,22.3540328052356,1,1,1
0b58dddd18,14.672526120943768,0,1,0
0b58f41d96,17.294410218760277,1,1,1
0b58f4d4bc,36.69300653316186,1,1,1
0b58fd698a,14.731918561579262,0,0,1
0b590da398,15.797329173996967,1,1,1
0b5924ede0,14.38988215869932,0,0,1
0b598f5bde,14.251141528341147,0,0,1
0b59a35a07,13.588421819371614,0,0,1
0b59b49994,14.32382743102646,0,0,1
0b59d97dbb,16.82017715860631,1,1,1
0b59dd9e82,13.27076069313129,0,1,0
0b59f64d5a,13.974910506030454,0,0,1
0b5a261726,14.381944375100698,0,0,1
0b5a997dcb,16.818456854859964,1,1,1
0b5aa170d1,14.775885102344908,0,0,1
0b5ac9bbcc,14.577118833055843,0,0,1
0b5addc6bc,16.07202132685349,1,0,0
0b5adfb546,17.526768088188145,1,1,1
0b5ae4d8e0,15.637124666826796,1,1,1
0b5ae6b63b,14.687565442742146,0,0,1
0b5af91b86,13.959840295767552,0,0,1
0b5b0ff6ba,16.46656675118327,1,1,1
0b5b2ee214,14.985013108631795,0,0,1
0b5b595e59,14.548712404633887,0,1,0
0b5b6f0ac5,13.644250997203994,0,0,1
0b5b7b60a2,13.63451367036511,0,1,0
0b5b88e939,14.107032908584316,0,0,1
0b5b95a6cf,19.854837148830505,1,1,1
0b5bc1be49,14.154359952903118,0,1,0
0b5bd2b8d6,14.196574761784657,0,0,1
0b5c188aaa,15.110683629128404,1,1,1
0b5c1c5a02,13.627399335355264,0,0,1
0b5c2611df,16.947468503306634,1,1,1
0b5c5a7ab1,14.747534506212444,0,1,0
0b5c718c56,14.302550918981776,0,0,1
0b5c7b0b8d,15.452966823918004,1,1,1
0b5c82ef69,47.10493682900498,1,1,1
0b5c88f4cd,13.763398525801112,0,0,1
0b5ca41f30,58.192426024076894,1,1,1
0b5cae1197,14.340982360645237,0,0,1
0b5cb3d394,16.073111922909366,1,0,0
0b5ce723ed,16.73809703592518,1,1,1
0b5ce87808,13.564324498083971,0,0,1
0b5cf3306c,15.05425714089336,1,1,1
0b5d2dcebe,14.233748060327926,0,0,1
0b5d4c7a3f,14.17885991315043,0,0,1
0b5d60fada,15.300564939027094,1,1,1
0b5d661b07,14.24331246811475,0,0,1
0b5d790698,14.646577130426644,0,0,1
0b5d998450,14.068291541187662,0,0,1
0b5dab52f4,13.89119113733891,0,0,1
0b5dbd3790,15.096787523244624,1,0,0
0b5e336b1e,20.24750320940741,1,1,1
0b5e59cabb,14.482569753878304,0,0,1
0b5e8fadbe,34.69012672432222,1,1,1
0b5e9bd8a0,17.31110119669159,1,1,1
0b5e9df53f,31.674426807743806,1,1,1
0b5eb2f83e,13.92502912314069,0,0,1
0b5ebb3bbf,20.280950822280047,1,1,1
0b5ed44c90,13.713588146174196,0,0,1
0b5f0bc0b5,14.351293039310306,0,1,0
0b5f1a90ae,14.387175137777769,0,0,1
0b5f1fc7d7,14.296087943082536,0,0,1
0b5f2724c6,17.049122794166177,1,1,1
0b5f301f6e,13.45294366945264,0,0,1
0b5f3610a9,14.31353017853743,0,0,1
0b5f52c871,16.0720139407964,1,1,1
0b5f5eb2cc,20.1043303066346,1,1,1
0b5f79afaf,14.730981326328092,0,1,0
0b5f7e3f69,13.8897200462234,0,0,1
0b5f96d1db,14.21987272523814,0,0,1
0b5fab769c,31.26717199641432,1,1,1
0b5fbb54b4,14.005325259253024,0,0,1
0b5ff8970b,15.554181854709617,1,0,0
0b60015b20,15.564793946375277,1,1,1
0b600ddb5e,15.26602891880876,1,1,1
0b606f1262,14.301180985928196,0,0,1
0b60865bb2,14.398925501693745,0,1,0
0b6094f769,14.292109843098594,0,0,1
0b6095cc7c,14.757886572581029,0,1,0
0b60b81253,15.444572251202011,1,1,1
0b60c36701,14.11550326361126,0,1,0
0b60d6d8fd,14.936750180083532,0,0,1
0b60dd3e2e,14.710542840801544,0,0,1
0b60e794d2,13.701137235500749,0,0,1
0b6129cd9a,19.319958316903232,1,1,1
0b6154b1d6,23.36913481067136,1,1,1
0b618a8aa6,14.325529009300292,0,0,1
0b618d5362,18.604226810681165,1,1,1
0b61e2db23,14.164312888151898,0,1,0
0b6229c3ab,26.43555580429273,1,1,1
0b62486bca,20.193983141588088,1,1,1
0b6250f7d5,30.520684535880317,1,1,1
0b62627833,25.491671673385245,1,1,1
0b628805cb,14.151797407061649,0,0,1
0b628acf50,14.59367468982509,0,1,0
0b629e2b75,17.0390941020871,1,1,1
0b62a52fa4,13.513807983437502,0,0,1
0b62dcaaa5,14.265217267350678,0,0,1
0b62e74bd2,14.228358101989665,0,0,1
0b6300b20e,19.59089617529916,1,1,1
0b63225f99,21.23864219970693,1,1,1
0b63242534,14.036650963731,0,0,1
0b6376722b,15.14055663519708,1,0,0
0b63889019,14.614236818477652,0,1,0
0b63c3817c,13.542561331398534,0,0,1
0b63eb09e8,14.116036141359473,0,0,1
0b63f6b93b,14.948450535732798,0,0,1
0b641e0dd7,13.87232084335608,0,0,1
0b64549aac,27.777193605360907,1,1,1
0b646c35cd,14.030101106640236,0,0,1
0b64712934,13.85030181636872,0,0,1
0b64d3b213,13.12040034036576,0,0,1
0b64f60e7f,15.001681435398616,1,1,1
0b65090393,14.083195989768996,0,1,0
0b650a0c0f,13.8980629375585,0,0,1
0b65426dad,22.2203272492781,1,1,1
0b6561c117,15.055713018824449,1,1,1
0b657e562c,15.00237124856083,1,0,0
0b65977338,14.095552972284503,0,0,1
0b65c32fe3,14.18631475354644,0,0,1
0b65cb5c0a,14.117470195416772,0,1,0
0b65e6a8a3,14.19175000668799,0,0,1
0b6626c98f,13.908616785192985,0,0,1
0b66319e74,14.05361626037904,0,0,1
0b663d6398,15.217782676239196,1,1,1
0b666f1e95,13.706847229718027,0,0,1
0b669a5e9a,13.984925351132354,0,0,1
0b66a23e4e,14.153820514042271,0,1,0
0b66ea1431,15.884088167832612,1,0,0
0b6700946b,14.474126680815107,0,0,1
0b6708a8c6,14.799454043407655,0,0,1
0b675cfffe,14.375052523068204,0,0,1
0b675ea03f,14.962856530027162,0,0,1
0b6785bdeb,14.799133929405324,0,0,1
0b67c94c61,14.170266020276244,0,1,0
0b67d89fd9,13.595749531988927,0,0,1
0b67e16806,14.388472577754712,0,1,0
0b67f874ff,13.858508254990088,0,0,1
0b6803c5cd,17.29836826592253,1,1,1
0b68431017,12.939200447469304,0,0,1
0b68d266e3,28.017875193225684,1,1,1
0b6901a459,14.544580895690604,0,0,1
0b691064fc,15.246994973111844,1,1,1
0b69114728,13.916243414131644,0,1,0
0b691cf3bb,13.49589678526072,0,0,1
0b6933e195,18.767796028461905,1,1,1
0b69ba2989,18.638215744402977,1,1,1
0b69be2f0b,13.082616627586582,0,0,1
0b69c58cab,13.76477752162888,0,0,1
0b69dde91f,14.279704211208248,0,0,1
0b69e156a2,14.32766057248204,0,0,1
0b69faf482,14.335515093167436,0,0,1
0b69fef963,18.18417122510108,1,1,1
0b6a17e7c5,15.169109708526747,1,1,1
0b6a532e4c,13.177128096919729,0,0,1
0b6a5b8d5f,14.889251967711711,0,1,0
0b6a760adf,14.093277146781327,0,0,1
0b6aa431cc,13.520413135282189,0,1,0
0b6ab358c1,13.35737415720101,0,0,1
0b6ad21365,13.813943344695714,0,0,1
0b6ae6c978,14.123017129124309,0,1,0
0b6ae7ff6a,13.834881247826852,0,0,1
0b6b0c6eb1,14.07762155791954,0,0,1
0b6b2dfb8b,13.9644584792913,0,0,1
0b6b31835c,14.066001443293334,0,1,0
0b6b4dcba8,13.548176190049109,0,0,1
0b6b68a267,15.049968289382576,1,1,1
0b6b71c4fe,14.023023330036592,0,0,1
0b6b8cd21a,14.597548196465068,0,0,1
0b6b9ffc13,17.705507470941704,1,1,1
0b6bbe21e6,13.683129313391484,0,0,1
0b6bdbfb4d,14.18068601945348,0,1,0
0b6c122b83,14.568167440913257,0,0,1
0b6c1c3897,33.73866007756902,1,1,1
0b6c613daf,16.861906078301644,1,1,1
0b6c6604de,14.5213495543864,0,0,1
0b6c74fa0a,14.48597381829987,0,1,0
0b6c8bc2c0,13.97841974192662,0,0,1
0b6c94fbc7,13.67544595578256,0,0,1
0b6cafb907,14.799671350522653,0,1,0
0b6cb8197a,13.478675936325205,0,0,1
0b6cc57e1c,14.758159676341435,0,0,1
0b6ce8f20d,16.423723117606944,1,1,1
0b6d39fd6a,15.436607531459876,1,0,0
0b6d4f5a47,28.79379982671502,1,1,1
0b6d5ae318,14.258969672741712,0,0,1
0b6d684188,16.224287056993933,1,1,1
0b6d76b486,29.32994024045893,1,1,1
0b6d91eb6e,13.945364526584754,0,0,1
0b6dd4dc04,13.774801528625542,0,0,1
0b6e3380c7,13.596728794536634,0,0,1
0b6e3637a6,25.761448775140963,1,1,1
0b6e597717,20.63566823494251,1,1,1
0b6e85575c,13.921784863227304,0,0,1
0b6e89eba3,14.511149157183011,0,0,1
0b6e964317,15.352192301214616,1,1,1
0b6e994ff0,15.151801276084395,1,0,0
0b6ea4931c,15.543812166494602,1,1,1
0b6eb0ab9b,15.692818260436134,1,0,0
0b6f268804,14.131853790558138,0,0,1
0b6f3fe7ca,14.235534613420956,0,0,1
0b6f46d43c,14.782861628464044,0,0,1
0b6f75377b,13.578900664892254,0,1,0
0b6f812c0f,14.47149393203028,0,1,0
0b6f85f15d,15.19687462104466,1,0,0
0b6f95fa7e,15.072876615384542,1,1,1
0b6fa38cdc,110.78706106478607,1,1,1
0b6fbd056c,14.546051922647958,0,0,1
0b6fcdf77e,14.081871833018702,0,0,1
0b6fd318ce,13.827721315233406,0,0,1
0b706d212a,13.950002148466869,0,0,1
0b708ec724,21.22851857719631,1,1,1
0b70a1d1b3,15.556934374025465,1,0,0
0b70d00466,14.063105125705624,0,0,1
0b70f1e552,14.501572795331931,0,0,1
0b710ce929,13.444944426636225,0,0,1
0b7139fc10,16.32579968415881,1,1,1
0b714b195b,13.818108217373046,0,0,1
0b714d5471,14.697921172034924,0,0,1
0b71668fc6,14.936347096604903,0,0,1
0b717f42d6,15.255035822637224,1,1,1
0b71878a93,14.522741171637913,0,0,1
0b71a08cc7,13.642624063263067,0,0,1
0b71a320cd,14.943270050755872,0,1,0
0b71dff561,13.56885584775062,0,0,1
0b72463a88,33.48433188156405,1,1,1
0b72759508,13.893521831624255,0,0,1
0b727816b6,13.490244487853516,0,0,1
0b72d704eb,16.41168571798135,1,1,1
0b72e02c40,14.625931165872588,0,0,1
0b72e1165d,13.593324846112337,0,0,1
0b72f329d6,14.650740735594418,0,1,0
0b73065fe9,18.004184019320405,1,1,1
0b73121870,17.312159642270757,1,1,1
0b731b49e0,30.107127145468027,1,1,1
0b731d87df,13.471398888138642,0,0,1
0b734c7ee8,13.861663391990453,0,0,1
0b7363e2bf,14.89067180939535,0,0,1
0b736b5583,14.244356864286814,0,0,1
0b738a402a,14.866738569230405,0,0,1
0b739277f0,13.835327363765533,0,0,1
0b739f9c6a,14.399651713778336,0,0,1
0b73a79a80,14.30240748632017,0,0,1
0b73b7f4f0,15.630016705860516,1,1,1
0b73cf4245,13.459480780757335,0,0,1
0b74082793,16.043887870740054,1,1,1
0b742ff757,14.584382738426504,0,0,1
0b74310d15,15.808876633363097,1,1,1
0b74326375,15.982041080832298,1,0,0
0b74499961,14.341439604016529,0,0,1
0b747cca9f,20.046337330743288,1,1,1
0b747e806c,14.028419023771658,0,0,1
0b748ac359,14.948700138329986,0,0,1
0b74b2c70f,14.099726903732613,0,1,0
0b74b718b3,23.125628354850758,1,1,1
0b74fa7703,13.101050036797735,0,0,1
0b752c3988,32.17642915270048,1,1,1
0b758aaa08,15.011967209103462,1,0,0
0b759994c9,14.253885507889803,0,0,1
0b75a859cf,19.577315831333117,1,1,1
0b75d61c2a,15.11928964155419,1,1,1
0b75d90c44,14.436715693346242,0,0,1
0b75e26ca8,15.513359215561664,1,0,0
0b75e32ce8,15.277589975974138,1,0,0
0b762dc57b,20.344190553322424,1,1,1
0b765ef76a,14.2771401701506,0,0,1
0b768f1238,53.035595895109616,1,1,1
0b76a2d661,17.18139968104129,1,1,1
0b76aa34cb,13.215537465923587,0,0,1
0b76b813a1,14.2279724452187,0,1,0
0b76bf9f81,14.801804431163047,0,1,0
0b76f5c6f9,14.085283278029216,0,0,1
0b76fef4be,19.0758674497828,1,1,1
0b771085d9,13.33449451114194,0,1,0
0b772a9ebd,13.24939060046356,0,0,1
0b775e4a66,23.52416652862138,1,1,1
0b7765427a,16.297242683602565,1,1,1
0b778e6bb8,14.074964367769214,0,0,1
0b77c7ea94,14.921462856493616,0,0,1
0b77d23395,13.972830414632442,0,0,1
0b782317d8,32.67343433236153,1,1,1
0b7824ab5f,14.78348723957088,0,0,1
0b78291d2d,14.917125456481113,0,0,1
0b783e7c40,24.75296588465938,1,1,1
0b78551a0e,14.4651895944007,0,0,1
0b7897e1cd,20.873316956785526,1,1,1
0b78dad03e,14.275104074182664,0,0,1
0b78ec571e,14.208915403947216,0,0,1
0b791efa32,14.141762120568028,0,1,0
0b7949f9f3,21.80691501886748,1,1,1
0b7956d5d4,22.53343522588885,1,1,1
0b79579b9c,14.493879640926313,0,0,1
0b795ad6a6,16.12127411984556,1,1,1
0b795b1233,14.991263530842073,0,1,0
0b7982b927,13.88974666600892,0,0,1
0b7988282b,39.901865695153255,1,1,1
0b798e2603,15.323293613860272,1,1,1
0b798f50ba,14.544204352298806,0,0,1
0b7997ed3c,15.820590638298832,1,1,1
0b799e623f,13.590984575850612,0,0,1
0b79a495dd,14.699341407247356,0,0,1
0b79b3f38e,14.88898643314408,0,0,1
0b79bfc920,15.884677273977118,1,1,1
0b79d2ba83,18.799162027654603,1,1,1
0b79f25135,13.68535965709584,0,0,1
0b79f37774,14.418220712344583,0,1,0
0b7a0e9f27,14.72961576702764,0,0,1
0b7a130e64,14.630594434307342,0,0,1
0b7a491609,26.77277147210701,1,1,1
0b7a6f0f6a,26.77613501857081,1,1,1
0b7a72e017,14.43080961217653,0,1,0
0b7a7c95d4,14.25942587120922,0,1,0
0b7add5100,14.017824330571209,0,0,1
0b7af69c99,15.58810154048144,1,0,0
0b7b5a0c46,14.033415775264263,0,0,1
0b7b603ea1,14.75688776063446,0,1,0
0b7b98879e,15.335438902796971,1,0,0
0b7bc377a2,14.7579147565954,0,1,0
0b7bd7bfcf,13.672527556649175,0,0,1
0b7c15c35f,14.996044075287935,0,0,1
0b7c29e122,13.176605345420707,0,0,1
0b7c47a3f9,15.318193111533327,1,1,1
0b7c63ccee,14.200340261203491,0,0,1
0b7c6b8bfb,13.744365074458194,0,0,1
0b7cbfdeb4,14.92125511707917,0,0,1
0b7cc957e7,14.049693474589755,0,0,1
0b7ce008cb,101.29764477085256,1,1,1
0b7cf0130a,13.626234730954678,0,0,1
0b7d26c08c,13.511813621413024,0,0,1
0b7d3737e9,13.864489899806037,0,0,1
0b7d4e2eec,14.153026764978694,0,1,0
0b7d4f1d12,15.78660960414864,1,1,1
0b7d537d8f,21.793176366948508,1,1,1
0b7d7468f3,13.746410671408958,0,1,0
0b7d91c4ce,14.590202712243803,0,0,1
0b7d98b29c,15.400954766205802,1,1,1
0b7e05d057,25.0143488943856,1,1,1
0b7e1994cb,15.144947931606955,1,0,0
0b7e31c60e,13.367102462206253,0,0,1
0b7e32d41a,14.416853414210234,0,0,1
0b7e39a3b2,15.842732776719302,1,0,0
0b7e3d6c61,24.61856244454728,1,1,1
0b7e9cc3ac,14.264779582930268,0,0,1
0b7ec008d5,14.557648329210611,0,0,1
0b7ec56387,14.19330261879314,0,0,1
0b7eeacad7,18.658163272322764,1,1,1
0b7ef1d05a,14.003146175847936,0,0,1
0b7f284d13,14.971216470424366,0,1,0
0b7f2b25b9,13.955003605292411,0,0,1
0b7f351c29,15.306493588425704,1,1,1
0b7f502f43,14.777610909490887,0,0,1
0b7f6d65fa,15.315326472714997,1,0,0
0b7f7d3a75,14.175848852710743,0,0,1
0b7f7ef60a,15.39709820731686,1,1,1
0b7fb96509,21.77192575272943,1,1,1
0b7fd20587,14.706559740968384,0,0,1
0b80703993,14.137980396816245,0,0,1
0b80ba6e11,12.999749677112955,0,0,1
0b80df6e8d,13.71044714170318,0,0,1
0b80e5b643,15.046423413267082,1,1,1
0b811efa03,14.135173503794473,0,0,1
0b815da344,13.830541529833823,0,1,0
0b819abe52,15.365594573935311,1,1,1
0b81a9702a,13.874680863137232,0,0,1
0b82813078,15.17049309331784,1,1,1
0b828af7c2,15.180446306291463,1,0,0
0b82ab882a,15.291617892126034,1,1,1
0b82bff90d,14.724687052754726,0,0,1
0b83663ec6,14.426907836576486,0,0,1
0b8378bf53,16.912773445976946,1,1,1
0b8390ed16,14.955328558261147,0,1,0
0b8399b6dc,14.357628109843615,0,0,1
0b83f33b4f,14.738408425615225,0,0,1
0b842513ee,14.07184548048511,0,0,1
0b84605dd8,24.42996389010601,1,1,1
0b848039e5,14.85544203118517,0,0,1
0b849752bb,14.037657791110805,0,1,0
0b85137bcc,13.878833375583069,0,0,1
0b851f5956,15.809778155008347,1,0,0
0b855ec590,14.32774844803862,0,0,1
0b856b2744,14.846876789036736,0,0,1
0b857aaab0,21.109301048647424,1,1,1
0b858b273d,13.573620616163677,0,0,1
0b859c311e,20.932751758112357,1,1,1
0b85bf941b,13.99132700477364,0,0,1
0b85fdc379,13.4329864327246,0,0,1
0b86235cd8,25.60727665533226,1,1,1
0b86261d08,15.656157047962932,1,0,0
0b8628994d,26.951891627486912,1,1,1
0b86299124,16.736828944217606,1,1,1
0b8637b39c,13.76214193512708,0,0,1
0b864162a7,13.692586603990192,0,1,0
0b8644f9ca,14.688389416504863,0,1,0
0b869253af,30.91373094665365,1,1,1
0b8698f36d,15.502624158532113,1,0,0
0b869c0426,13.90450420368267,0,0,1
0b86a26e71,13.725651919401058,0,0,1
0b86ac36d5,54.52081997675938,1,1,1
0b86acf0c2,28.01698854829228,1,1,1
0b86c50807,17.37796220081019,1,1,1
0b86ce905a,49.86785079471581,1,1,1
0b86fc1222,13.336398451404374,0,1,0
0b86ffbcdc,13.93013029563729,0,0,1
0b870fdd00,14.167502233770538,0,0,1
0b874ea431,15.00675776138035,1,0,0
0b876a0868,13.493195307264608,0,0,1
0b8779ae5a,14.008692903940991,0,1,0
0b87873554,43.43089720331701,1,1,1
0b87b1ae10,15.1744592968269,1,1,1
0b889c38ec,16.714248488160372,1,1,1
0b88a5ac91,16.341739196369346,1,1,1
0b88c3dc86,16.793534461194096,1,1,1
0b88ca0179,18.36140576005836,1,1,1
0b88d448bd,29.7348943246991,1,1,1
0b89239618,26.008861460747216,1,1,1
0b89420a96,13.866229513425989,0,0,1
0b8956b13f,13.943031410914756,0,1,0
0b896b85ed,14.473131658840789,0,0,1
0b898899bd,15.09782080533902,1,1,1
0b89a1bffe,18.51968741922521,1,1,1
0b89a24a54,14.236895317476977,0,1,0
0b89aaf64b,14.355927384723556,0,1,0
0b89c52cc9,14.51850010589945,0,0,1
0b89cb7fcb,14.907660174203778,0,1,0
0b89cc7120,18.73515883844413,1,1,1
0b89e11dda,31.503563137678565,1,1,1
0b89e1dcef,15.01204159601803,1,1,1
0b89e6a942,14.277943179603524,0,1,0
0b89f7d109,13.631417387892968,0,0,1
0b8a14c947,14.427259928077351,0,0,1
0b8a3ffa1b,13.428500142909533,0,0,1
0b8a400e73,14.07315203141058,0,0,1
0b8a4dd33a,13.919869369407202,0,0,1
0b8a87053c,13.859984674213102,0,1,0
0b8a89dbb8,15.221741034331972,1,0,0
0b8abc20f0,17.124084855261213,1,1,1
0b8af62571,16.915882812333404,1,1,1
0b8b1dc2fb,15.21550208668618,1,1,1
0b8b23ce09,13.657821074373896,0,0,1
0b8b604efd,13.717538230011408,0,0,1
0b8b9275eb,13.62563043382857,0,0,1
0b8ba03ea0,15.234731395465037,1,0,0
0b8ba949a0,17.910306584079173,1,1,1
0b8bc51f59,22.667714695134453,1,1,1
0b8be44d52,14.47843045730875,0,0,1
0b8c5b7840,16.205243212938306,1,1,1
0b8c6294b8,13.67119157024128,0,0,1
0b8ca597ab,14.606375397300676,0,1,0
0b8cdee57e,14.639453734428606,0,0,1
0b8cfce0ea,14.567975012301734,0,1,0
