id,Model Predictions,Model Targets,Actual Targets,Classified Targets
27a54f98cb,0.47628683,0,1,0
27a5752504,1.0,1,1,1
27a584d866,0.14923972,0,1,0
27a5c97e4b,0.5349713,0,0,1
27a5de15db,0.99999714,1,1,1
27a5e68089,0.8690405,1,1,1
27a603ff84,0.20955119,0,1,0
27a6277754,0.7856442,1,1,1
27a6374a05,0.13048354,0,0,1
27a6430c09,0.5182385,0,1,0
27a67042f4,0.6343965,0,1,0
27a6741745,0.10859901,0,0,1
27a6f8711e,0.70733386,1,0,0
27a714e35a,0.6549312,1,1,1
27a747eec8,0.43480086,0,1,0
27a74db6df,0.9979718,1,1,1
27a7a285fb,0.21209675,0,0,1
27a7aaf8fd,0.36633402,0,0,1
27a7e6a11a,0.58747303,0,0,1
27a7fc58f8,0.999938,1,1,1
27a8202d5a,0.25754857,0,1,0
27a844bbc4,0.9999962,1,1,1
27a8501d92,0.6579813,1,0,0
27a85379ea,1.0,1,1,1
27a8727e3e,1.0,1,1,1
27a872bde2,0.18517831,0,0,1
27a878dcae,0.26317328,0,0,1
27a88d184c,0.8396404,1,1,1
27a8a5080f,0.3601858,0,0,1
27a8a890c4,1.0,1,1,1
27a8b96cb8,0.2541424,0,1,0
27a9012d37,0.37609303,0,1,0
27a9406822,0.13425967,0,0,1
27a9813f0c,0.1757507,0,0,1
27a9840141,0.13315463,0,0,1
27a99551be,0.17787361,0,0,1
27a9a342bc,0.8544729,1,1,1
27a9c18685,0.18145531,0,0,1
27a9dc26c0,0.5893552,0,0,1
27a9dfd685,0.99997985,1,1,1
27a9e8af12,0.39323324,0,0,1
27aa096108,0.19648832,0,0,1
27aa16b520,0.4762959,0,1,0
27aa25acff,0.8911874,1,1,1
27aa36b8fb,0.32960552,0,0,1
27aa5885a4,0.12710178,0,0,1
27aa6fd3ca,0.15405428,0,1,0
27aa72e676,0.09605315,0,0,1
27aac39900,0.21741411,0,0,1
27aadcdb37,0.5434748,0,1,0
27aaeb282e,0.33859396,0,1,0
27ab20919e,0.34244743,0,0,1
27ab50170e,0.3082621,0,0,1
27ab709e98,0.077706516,0,0,1
27ab7cd080,0.60300696,0,1,0
27abc55aaf,0.21151587,0,1,0
27abd13783,0.9985297,1,1,1
27ac4abbf6,0.12500075,0,0,1
27ac578447,0.71937466,1,1,1
27ac83c6ef,0.2418488,0,0,1
27ac8b2412,0.8780991,1,1,1
27acc73f2c,0.25221142,0,0,1
27ace3f9b4,0.9544362,1,1,1
27aced7663,0.25077945,0,0,1
27ad28ed77,0.15178505,0,0,1
27ad54017d,0.56844395,0,0,1
27ad61a27f,0.38323715,0,0,1
27ada5a1db,0.12831599,0,0,1
27adb3da59,0.9977864,1,1,1
27ade8b2ba,0.19794163,0,0,1
27ae05e439,0.10323846,0,0,1
27ae0870e4,0.2799134,0,0,1
27ae0e950f,0.17462146,0,0,1
27ae26bf51,0.99979186,1,1,1
27ae5eae0c,0.93900484,1,1,1
27ae6422d5,0.99521124,1,1,1
27ae89c573,0.9960171,1,1,1
27ae8ee8c0,0.9609773,1,1,1
27aea037f6,0.9999985,1,1,1
27aeaa2faa,0.3894583,0,0,1
27aeb094c9,0.2237691,0,1,0
27aebf8b88,0.5074811,0,1,0
27aef6dc98,0.8022533,1,1,1
27aeffa3fd,0.5998003,0,1,0
27af252b87,0.99999964,1,1,1
27af2e7ae2,0.5530733,0,0,1
27af4e8099,0.15736961,0,0,1
27af79ea04,0.1006901,0,0,1
27b009d055,0.13760242,0,0,1
27b0135847,0.19560057,0,0,1
27b01ae71c,0.41169018,0,0,1
27b04c5c96,0.15888557,0,0,1
27b08411ab,0.113670856,0,0,1
27b096962e,0.7505801,1,0,0
27b0aae5d6,0.928939,1,0,0
27b0b0ac12,0.6753401,1,0,0
27b0b5b1f1,0.3125563,0,0,1
27b12ed84d,0.43445158,0,0,1
27b1423e03,0.31275463,0,0,1
27b1660db7,0.38062596,0,1,0
27b188eca9,0.27232853,0,0,1
27b18f42df,1.0,1,1,1
27b200daf5,0.53906894,0,1,0
27b226e42b,0.18986115,0,0,1
27b22b17d2,0.41173097,0,0,1
27b25111d2,0.50882345,0,0,1
27b25d6bab,0.990664,1,1,1
27b28fb499,1.0,1,1,1
27b299eeec,0.9823677,1,1,1
27b2ce19af,0.3370793,0,1,0
27b2f2f61e,0.5721248,0,0,1
27b33d72ff,0.51014054,0,0,1
27b345980f,0.33635646,0,1,0
27b364dfe5,0.34564888,0,0,1
27b368d242,0.44544193,0,0,1
27b3814ee4,0.17039037,0,0,1
27b3a1deab,1.0,1,1,1
27b3d53a49,0.99999446,1,1,1
27b3e7f2d3,0.35994112,0,0,1
27b3f0e3e7,0.23341596,0,1,0
27b41db4a6,0.35475034,0,1,0
27b4466017,1.0,1,1,1
27b4498088,0.22408023,0,0,1
27b477d60f,0.9999556,1,1,1
27b4dd0c63,0.48221368,0,1,0
27b52fc4d3,0.20349556,0,1,0
27b53fc5af,0.968359,1,1,1
27b59a5f36,0.16183937,0,0,1
27b59c7bcb,0.16295189,0,0,1
27b5becc39,0.31855166,0,1,0
27b5e93a51,0.57246655,0,0,1
27b5f4507a,0.109309226,0,0,1
27b5ffd5c8,0.93815124,1,1,1
27b605fa67,0.68463594,1,1,1
27b62f30bb,0.38273263,0,0,1
27b632b04e,0.5372408,0,0,1
27b641ba94,0.37360054,0,0,1
27b65107e0,0.63512325,0,1,0
27b66c9487,0.17768484,0,0,1
27b6ae8d84,0.99646103,1,1,1
27b6af70f4,0.9998071,1,1,1
27b6c3c61b,0.73189676,1,1,1
27b6ff8e61,0.18770215,0,0,1
27b70bbb07,0.37430108,0,1,0
27b753ec00,0.39158854,0,0,1
27b77fbb0c,0.23163494,0,0,1
27b781f0d9,0.07433072,0,1,0
27b78fa1f8,0.9999992,1,1,1
27b7a7050b,1.0,1,1,1
27b7bc46c2,0.61621726,0,1,0
27b7e5974c,0.17477852,0,0,1
27b7f30069,0.18103018,0,0,1
27b80d018e,0.15865216,0,0,1
27b80d7b88,0.2040698,0,0,1
27b82a39f0,0.55508035,0,0,1
27b83c04b9,0.2364802,0,1,0
27b8462e43,0.048372,0,0,1
27b861a933,0.67336106,1,0,0
27b8711ea9,0.90682375,1,1,1
27b879927d,0.3790294,0,0,1
27b8f65024,1.0,1,1,1
27b937c609,0.32372272,0,0,1
27b944f7d6,0.19678411,0,0,1
27b95035d6,0.9999945,1,1,1
27b96020f8,0.9902768,1,1,1
27b97f7b65,0.5209928,0,1,0
27b995e0d3,0.9430684,1,1,1
27b9e96b23,0.27480772,0,0,1
27ba10e8f0,1.0,1,1,1
27ba4023c1,0.7862531,1,1,1
27ba8190af,0.1969797,0,0,1
27ba87bd03,0.25803864,0,1,0
27ba8dc8fd,0.48032758,0,0,1
27ba98465a,0.2411587,0,0,1
27ba9adbea,0.15891472,0,0,1
27ba9d8b0c,0.63858986,0,1,0
27baa1c96e,0.33527428,0,0,1
27baaba43d,0.048854083,0,1,0
27bac4816d,1.0,1,1,1
27bae52b33,0.082374185,0,0,1
27baef7b11,1.0,1,1,1
27bb1aff8c,0.57704395,0,0,1
27bb8f4fa5,0.34692037,0,0,1
27bbb68389,0.63853556,0,1,0
27bbb9e2e7,0.29622352,0,0,1
27bbc31af9,0.5203777,0,1,0
27bc18e3fb,0.13066542,0,0,1
27bc3fe623,0.68570817,1,1,1
27bc5851d3,1.0,1,1,1
27bc5d36f5,0.51376075,0,0,1
27bc5dad27,0.15958261,0,0,1
27bca36f9a,0.34348506,0,0,1
27bcbb2f14,1.0,1,1,1
27bcc2722b,0.8254441,1,1,1
27bccaac04,0.26756245,0,0,1
27bcda3ef2,0.99999946,1,1,1
27bcde4a26,0.18727568,0,0,1
27bcdf170e,0.81469923,1,0,0
27bce151bc,0.44884217,0,0,1
27bd2c50d8,0.19769919,0,0,1
27bd44ac56,0.3067339,0,0,1
27bd5af832,0.7249599,1,1,1
27bd6daa87,0.8771311,1,1,1
27bd706aea,0.8336966,1,1,1
27bd70e463,0.16827679,0,0,1
27bd8be26e,0.69849306,1,0,0
27bdcd7e69,0.22717044,0,0,1
27bdf92c2f,0.1280869,0,0,1
27bdfa6fed,0.1601091,0,0,1
27be1d6816,0.77201194,1,0,0
27be1fe053,0.17088377,0,0,1
27be2fed92,0.7068746,1,1,1
27be383ef9,0.377053,0,0,1
27be39992d,0.20529377,0,0,1
27be4b6f41,0.39517745,0,0,1
27be957cdc,0.1753898,0,1,0
27beab6aa0,0.091308236,0,0,1
27beeed5c7,0.27647895,0,0,1
27bf5a979c,0.08715284,0,0,1
27bf5f1f23,0.198217,0,1,0
27bf8c6f11,0.13918155,0,0,1
27bfb9c6c7,0.99983823,1,1,1
27bff09c80,0.3143674,0,0,1
27c0461386,0.8886845,1,1,1
27c0472a44,0.20251623,0,0,1
27c0a4a532,0.4355682,0,0,1
27c0b064ca,0.17808935,0,1,0
27c0e3247f,1.0,1,1,1
27c0f91f57,0.99952865,1,1,1
27c1544f72,0.5990839,0,1,0
27c169b392,0.21693549,0,0,1
27c1d0c6e9,0.6229247,0,0,1
27c1da43a1,0.57155806,0,1,0
27c1ec2dd4,0.17049944,0,1,0
27c1ffc31a,1.0,1,1,1
27c20b3168,0.15284851,0,0,1
27c21e16ac,0.2104606,0,1,0
27c22a2836,0.71048373,1,1,1
27c2369ab2,0.9999872,1,1,1
27c274d753,1.0,1,1,1
27c283a383,0.43118316,0,1,0
27c2a220eb,1.0,1,1,1
27c30aaab7,0.9956304,1,1,1
27c324b380,0.15947604,0,0,1
27c3717904,0.3430522,0,1,0
27c37bedb7,0.9453835,1,1,1
27c387209e,0.9324423,1,1,1
27c3a5e64c,0.093622416,0,0,1
27c3df5344,0.20484716,0,0,1
27c3e9ba52,0.5139164,0,1,0
27c4201c4e,0.6171502,0,1,0
27c4283154,0.7415233,1,0,0
27c42c3859,0.48629472,0,0,1
27c45f7d2f,0.15275145,0,0,1
27c471bb07,0.99999696,1,1,1
27c47dc44c,0.16432044,0,0,1
27c4806d88,0.99999094,1,1,1
27c4cdbf1b,0.24198127,0,1,0
27c503529a,0.8783741,1,1,1
27c50b80c2,0.103251964,0,0,1
27c518d8f9,0.1658042,0,1,0
27c5311207,0.46174213,0,0,1
27c54ae3d5,0.51643753,0,1,0
27c55b7433,0.7575245,1,1,1
27c580e247,0.8470471,1,1,1
27c5aacece,0.728076,1,0,0
27c6356c05,0.58633405,0,1,0
27c667194e,0.97711146,1,1,1
27c6792868,0.9952462,1,1,1
27c686a13e,0.81083584,1,0,0
27c69c99ab,0.9997101,1,1,1
27c6af1df5,0.50004566,0,1,0
27c6b9d6f6,0.2021049,0,0,1
27c6bd46f6,0.9999989,1,1,1
27c6d7b6a3,0.33586445,0,0,1
27c733ff7d,0.9999994,1,1,1
27c747fd34,0.9795011,1,1,1
27c788c4af,0.1687113,0,0,1
27c78b600f,0.52546275,0,1,0
27c7b08c45,0.36760172,0,0,1
27c7baae35,0.108599275,0,0,1
27c7eb011f,0.4163168,0,0,1
27c7ee7d4c,0.34848863,0,0,1
27c7f3b2ca,0.4201757,0,0,1
27c7ff4898,0.11513308,0,0,1
27c84d78e2,1.0,1,1,1
27c8579afe,0.5249503,0,0,1
27c85de89f,0.9999961,1,1,1
27c89f3d61,0.15707335,0,0,1
27c8a700df,0.20552799,0,0,1
27c8cdf4a4,0.9976331,1,1,1
27c8d944a5,0.14563936,0,0,1
27c9336d1f,0.28802526,0,0,1
27c9754be8,0.5170835,0,0,1
27c986d19f,0.38540772,0,1,0
27c99392f5,0.8879795,1,1,1
27c9cee35f,0.7910936,1,1,1
27ca04ca2e,0.9999997,1,1,1
27ca110801,0.9457614,1,0,0
27ca2b40da,0.15008676,0,0,1
27ca6d6484,0.7007327,1,0,0
27ca8e7320,0.994807,1,1,1
27caabb343,0.64960235,1,0,0
27cab11ae4,0.11009365,0,0,1
27cb3cd90d,0.115005314,0,0,1
27cb602c54,0.25284487,0,1,0
27cb67844d,0.20644185,0,0,1
27cb8b69f1,0.14266914,0,1,0
27cbba0732,0.23025802,0,0,1
27cbbaf325,0.99987066,1,1,1
27cbe60e06,0.22242191,0,1,0
27cc099c1d,0.17276406,0,0,1
27cc36a705,0.594441,0,1,0
27cc589bb1,0.9713473,1,1,1
27cc79ac81,0.92578834,1,1,1
27cc7a18ce,1.0,1,1,1
27cca23d47,0.527396,0,1,0
27ccd57023,0.25944763,0,0,1
27cce5f000,0.17009267,0,0,1
27ccf0b6ab,1.0,1,1,1
27cd186b38,0.46679103,0,0,1
27cd2696a3,0.06731641,0,0,1
27cd2b3a69,0.28800163,0,0,1
27cd4cef88,0.9679978,1,1,1
27cd636b07,0.97571075,1,1,1
27cd67e08a,0.41960442,0,0,1
27cdda3738,0.92783344,1,1,1
27cdfeb9ef,0.648954,1,1,1
27ce4a77b8,0.3502755,0,1,0
27ce71b2eb,0.41127735,0,0,1
27ce8b740b,0.645598,1,0,0
27ce9181ab,0.51340646,0,1,0
27cea850f8,0.15359887,0,1,0
27ceb4b030,0.99997246,1,1,1
27cefcf16e,0.9942738,1,1,1
27cf033c52,0.930092,1,1,1
27cf22b9cb,0.2643513,0,1,0
27cf36693c,1.0,1,1,1
27cf50e370,0.26169747,0,0,1
27cf6a668f,0.9999369,1,1,1
27cf79fed2,0.99999845,1,1,1
27cf946d1c,0.82487893,1,0,0
27cf9f2940,0.76070213,1,0,0
27cfbaf975,0.22141445,0,0,1
27cfc60f42,0.29660526,0,0,1
27d0037624,0.9998864,1,1,1
27d01b09cb,1.0,1,1,1
27d0204dc9,0.45593852,0,1,0
27d026c91e,0.9447132,1,0,0
27d0538ed6,1.0,1,1,1
27d0656737,0.23817176,0,0,1
27d06d40bc,0.10904837,0,0,1
27d0989ab7,0.88689804,1,1,1
27d09fc3f8,0.9995817,1,1,1
27d0bd779c,0.9184468,1,1,1
27d0d14d17,1.0,1,1,1
27d0d75db8,0.28309762,0,0,1
27d0db6e0c,0.43882224,0,0,1
27d0f37218,0.9999799,1,1,1
27d12dc04d,0.35618162,0,0,1
27d175de83,0.2906068,0,1,0
27d1790cf1,0.9974167,1,1,1
27d18c075d,0.1219309,0,0,1
27d1c7a8e2,0.18638131,0,0,1
27d1cfdacb,0.3300609,0,0,1
27d1f445a8,0.28032756,0,0,1
27d1f5be4c,1.0,1,1,1
27d1fa7b35,0.2843008,0,0,1
27d20d160a,0.3200333,0,1,0
27d2382010,0.29167128,0,0,1
27d2766509,0.20982993,0,0,1
27d2c23e9c,0.06023094,0,0,1
27d2e204e5,0.99997115,1,1,1
27d326caba,0.9403986,1,1,1
27d32c143d,0.56357825,0,0,1
27d357b402,0.42486146,0,0,1
27d387c294,0.9992795,1,1,1
27d3d8ed06,0.75821084,1,1,1
27d3e67052,0.9999953,1,1,1
27d44831e3,0.24932766,0,0,1
27d48aa082,0.99981534,1,1,1
27d48bac1d,0.763991,1,0,0
27d48bc7c3,0.55243486,0,0,1
27d493f515,0.71284145,1,0,0
27d4c0f440,0.10703933,0,0,1
27d4d8a4e6,0.30801558,0,0,1
27d54ec371,0.531709,0,1,0
27d554448d,0.3362219,0,0,1
27d58b94b5,0.32132348,0,0,1
27d5b5bf1c,0.14024341,0,0,1
27d5c930e4,1.0,1,1,1
27d5f4146e,0.9996326,1,1,1
27d62207f2,0.11095679,0,0,1
27d64a80be,1.0,1,1,1
27d6603e9d,0.85195327,1,1,1
27d6792ef4,0.42304778,0,0,1
27d67c5f00,0.9999927,1,1,1
27d68e1da3,0.41247597,0,0,1
27d69c6f94,0.9999002,1,1,1
27d6ed0f7d,0.2795722,0,0,1
27d701eabd,0.18671551,0,0,1
27d71fdd7a,0.43575191,0,1,0
27d746fd99,0.5113553,0,0,1
27d76556a8,0.31438464,0,1,0
27d7a5f7c6,0.2536058,0,0,1
27d7e58c1f,0.9987913,1,1,1
27d8021bdf,0.20153156,0,0,1
27d812e441,0.33539623,0,1,0
27d83340ae,0.12846944,0,0,1
27d84cbd01,0.6422087,1,1,1
27d8a18255,0.99997884,1,1,1
27d8a3963a,0.38635826,0,0,1
27d8a6d026,0.72409093,1,1,1
27d8c19deb,0.14554429,0,0,1
27d8dee039,0.10028103,0,1,0
27d8f2579e,0.16319466,0,0,1
27d95f98bc,0.25320733,0,0,1
27d983739a,0.9999989,1,1,1
27d99af6a6,0.1691714,0,0,1
27d9a37494,0.1732755,0,0,1
27d9c222be,0.999705,1,1,1
27d9cc31ab,0.49396396,0,0,1
27d9d3d4ce,0.54006124,0,0,1
27d9d689e2,0.21051821,0,0,1
27d9d74a3d,0.9999994,1,1,1
27d9de52f9,0.9995488,1,1,1
27da7e47a8,1.0,1,1,1
27da975d1d,0.27862132,0,0,1
27daa3f4fa,0.21750242,0,0,1
27db5ea5d7,0.924737,1,1,1
27db7e0356,0.3485232,0,0,1
27db8ce348,0.9993005,1,1,1
27dba5c96b,0.20025474,0,0,1
27dbd5a63f,0.85558856,1,1,1
27dbd7fce2,0.2866962,0,0,1
27dbda8a1b,0.1687294,0,1,0
27dc37a4dc,0.81636345,1,1,1
27dc466981,0.40734738,0,0,1
27dc46f57b,0.72919726,1,0,0
27dc50d1fb,0.15644526,0,0,1
27dc5fa5bc,0.6080207,0,0,1
27dcaf0c2b,0.99504995,1,1,1
27dcb95c30,0.36781102,0,0,1
27dcfb6a54,0.21252254,0,1,0
27dd444713,0.13667428,0,1,0
27dd4a6f8a,0.59695286,0,1,0
27dd4d6487,0.9999995,1,1,1
27dd51f945,0.3893208,0,0,1
27dd58e380,0.21692377,0,0,1
27dda90c65,0.551353,0,1,0
27ddce052d,0.28561175,0,0,1
27de491f35,0.2208626,0,0,1
27de57bae7,0.77132213,1,0,0
27de60f8f5,0.9888251,1,1,1
27de93ff4e,0.35001606,0,1,0
27de942c20,0.7448939,1,1,1
27de97cc7f,0.30582762,0,0,1
27deab1d5b,0.81745946,1,0,0
27deda481b,0.48487812,0,1,0
27dedc12e2,0.28649753,0,1,0
27df3c7966,0.95516837,1,1,1
27df417afb,0.997285,1,1,1
27df4bab6f,0.08162293,0,0,1
27df4eca1b,0.37654483,0,1,0
27df5fbc4b,0.73775065,1,0,0
27dfd83e0b,0.39468348,0,0,1
27dfef4b49,0.16859859,0,0,1
27e00598bc,0.9752171,1,0,0
27e007b53b,0.24311566,0,1,0
27e02f0d06,0.4354094,0,0,1
27e0314736,0.1711396,0,1,0
27e03894eb,0.29755414,0,1,0
27e047a0e3,0.5333708,0,0,1
27e0568795,0.15696746,0,0,1
27e0b7cd44,0.9999983,1,1,1
27e0e5d0fe,0.88402224,1,0,0
27e0fbeb16,0.9995973,1,1,1
27e109d890,0.08582327,0,0,1
27e128bfd6,0.3899811,0,0,1
27e1417f6e,0.9999044,1,1,1
27e147a472,0.14602485,0,1,0
27e152e373,0.09233245,0,0,1
27e1595374,0.21098965,0,0,1
27e16ebfb2,0.9680613,1,1,1
27e1859d4d,0.5082369,0,0,1
27e1994370,0.39144558,0,0,1
27e19e41f2,0.7080496,1,1,1
27e1afdc63,0.9998321,1,1,1
27e1ec29b3,0.20515841,0,0,1
27e202a73e,0.9888215,1,1,1
27e2510323,0.24490628,0,0,1
27e259d2a1,0.051760018,0,0,1
27e261eef1,0.14006558,0,0,1
27e2828619,0.2549988,0,0,1
27e289a0ef,0.28128916,0,0,1
27e2ca7296,0.16011325,0,0,1
27e344ff07,0.8709812,1,0,0
27e358fbdd,0.745769,1,0,0
27e360cf6b,1.0,1,1,1
27e3d41ecd,0.99999213,1,1,1
27e3e9516f,0.21390608,0,0,1
27e3ec1a91,0.36217153,0,0,1
27e43b407f,0.9274867,1,1,1
27e46ec92b,0.63325673,0,0,1
27e479076d,0.9999941,1,1,1
27e483daf1,0.7582032,1,0,0
27e4a31ab6,0.6201929,0,0,1
27e50a3967,1.0,1,1,1
27e514c6e1,0.5250419,0,0,1
27e5199d83,0.92337704,1,1,1
27e51df03f,0.54306006,0,1,0
27e5552d27,0.6266576,0,1,0
27e555f2f0,0.13415247,0,1,0
27e567163d,1.0,1,1,1
27e5856d7d,0.99850965,1,1,1
27e5d2cf8d,0.31869042,0,0,1
27e5e22088,0.5470529,0,1,0
27e603ceec,0.1881915,0,1,0
27e6080d47,1.0,1,1,1
27e66a4059,0.9994116,1,1,1
27e6746d59,0.48398077,0,1,0
27e6768cbc,0.2990203,0,0,1
27e6a12225,0.6370686,0,0,1
27e6c6c0ce,0.13149562,0,0,1
27e6c8a8d1,0.38787487,0,0,1
27e6d83a7d,0.24699625,0,0,1
27e6e64835,0.636043,0,0,1
27e782afb0,0.43336016,0,0,1
27e7a74719,0.99987245,1,1,1
27e7b42277,0.6817869,1,1,1
27e7baa07c,0.17374635,0,0,1
27e85377c5,0.5334849,0,0,1
27e85ff7cb,0.38858026,0,0,1
27e8c38d0c,0.22253528,0,0,1
27e8dc7ec6,0.0975512,0,0,1
27e8f7477e,0.7634296,1,0,0
27e910d36f,1.0,1,1,1
27e91c37d6,0.20845026,0,0,1
27e92abb59,0.9999515,1,1,1
27e939bd16,0.14083803,0,0,1
27e943bfb8,0.18077594,0,0,1
27e961892a,0.9596199,1,1,1
27e97c8a8e,0.98728263,1,1,1
27e9970c62,0.64906,1,0,0
27e9cb5d8f,0.17174861,0,0,1
27ea188e84,0.32145494,0,0,1
27ea239af3,0.9683155,1,1,1
27ea2dd517,0.759614,1,1,1
27ea3ffd58,0.27927113,0,0,1
27ea5cf7cb,0.8090464,1,1,1
27ea69cb7a,0.19321096,0,0,1
27ea6b0be6,0.18998629,0,0,1
27ea71d78a,0.9979205,1,1,1
27ea72308a,0.3577798,0,1,0
27ea84bf3c,0.49511886,0,0,1
27eb16f484,0.05063367,0,0,1
27eb207164,0.98457265,1,1,1
27eb294229,0.85484314,1,0,0
27eb2a0c21,0.054832906,0,0,1
27eb2d982b,0.8759832,1,1,1
27eb2f78ab,0.8534962,1,1,1
27eb5afc84,0.44488624,0,0,1
27eb804575,0.54726756,0,0,1
27eb87fa2d,0.7897865,1,1,1
27ebd6fc3c,0.9891753,1,1,1
27ebe1384a,0.99961257,1,1,1
27ebeb3b8f,0.99993056,1,1,1
27ebfc6d67,1.0,1,1,1
27ebfe32c7,0.999472,1,1,1
27ec000188,0.43058044,0,0,1
27ec38f4db,0.9999428,1,1,1
27ec575fda,0.27552414,0,0,1
27ec610145,0.1630081,0,0,1
27ec8d42af,0.8881208,1,1,1
27ec956d1c,0.7697957,1,0,0
27ecd35e71,0.7220023,1,1,1
27ecf47756,0.41257977,0,1,0
27ed2c5b6f,1.0,1,1,1
27ed313d86,1.0,1,1,1
27ed3258d4,0.5819699,0,0,1
27ed3f1679,0.44019955,0,1,0
27ed6514f9,0.4631126,0,0,1
27ed6ce591,0.08184901,0,0,1
27ed6d8fd5,0.39381903,0,1,0
27ed704985,0.99982715,1,1,1
27ed8d9909,0.99995744,1,1,1
27edaec61e,0.18748587,0,0,1
27ee1ee012,0.3396244,0,0,1
27ee4053a0,0.8444798,1,1,1
27ee5243c7,1.0,1,1,1
27ee6e359f,0.9999083,1,1,1
27eea7eb20,0.19954836,0,0,1
27eea8387f,0.24554637,0,0,1
27ef1f14c2,0.9863287,1,1,1
27ef53ae63,1.0,1,1,1
27ef636459,0.53065103,0,0,1
27f05b737f,0.99972576,1,1,1
27f05d4415,0.9625647,1,1,1
27f073145c,1.0,1,1,1
27f09bb076,0.8145416,1,1,1
27f0abaea0,0.99852693,1,1,1
27f0b98aca,0.30049416,0,1,0
27f0b99811,0.5528058,0,1,0
27f0e3f7d1,0.65956986,1,1,1
27f0f743fe,0.14428213,0,0,1
27f12fe658,0.806752,1,0,0
27f1481e10,0.99910533,1,1,1
27f15dc504,0.18201512,0,0,1
27f176006d,0.5180995,0,0,1
27f1a83ace,1.0,1,1,1
27f1bbef50,0.11714864,0,0,1
27f1c6befe,0.5615565,0,0,1
27f1c74f29,0.69311136,1,0,0
27f1d74896,0.6277792,0,1,0
27f1e4ce35,0.8408598,1,1,1
27f21cc9e2,0.10103592,0,0,1
27f21fa3a2,0.2192029,0,0,1
27f2369395,0.50135434,0,0,1
27f238cc4d,0.36917853,0,0,1
27f25a8024,0.23676696,0,0,1
27f25ced31,0.99996847,1,1,1
27f267e93c,0.20893481,0,1,0
27f29f8714,0.27906853,0,0,1
27f2c74252,0.6823328,1,1,1
27f2d11af1,0.5834377,0,0,1
27f2d662cf,0.086944014,0,0,1
27f30d83c5,0.5478607,0,0,1
27f33af397,0.6451423,1,1,1
27f3625e5b,0.9575371,1,1,1
27f38988fc,0.40909773,0,0,1
27f3d7c965,0.59189606,0,1,0
27f3e65c77,0.6165755,0,1,0
27f3f79bd6,0.3778158,0,0,1
27f45787c4,0.29690528,0,1,0
27f472549d,0.42775142,0,0,1
27f4772abe,0.7528246,1,0,0
27f4791a68,0.27691132,0,0,1
27f48dc936,0.07980502,0,0,1
27f491cb08,0.22802132,0,0,1
27f4d866df,0.7799861,1,0,0
27f4e47861,0.9145262,1,1,1
27f4fa498b,0.22180888,0,0,1
27f50a5537,0.55348724,0,0,1
27f514df5d,0.37892488,0,0,1
27f521664f,0.31062016,0,1,0
27f53c7741,0.19012016,0,0,1
27f541212c,0.8296951,1,0,0
27f54a1c3f,0.18439618,0,0,1
27f554846a,0.9153806,1,1,1
27f5a7a9f8,0.13585424,0,0,1
27f5c480e5,0.9137163,1,1,1
27f5c498eb,0.23412901,0,0,1
27f5cc01d4,0.18990335,0,0,1
27f5d18cdb,0.6089346,0,1,0
27f5d6f8a0,0.26432842,0,1,0
27f5d709ef,0.12841368,0,0,1
27f5e8a05a,0.1287694,0,0,1
27f60bf3dd,0.31864327,0,1,0
27f6488151,0.3964815,0,0,1
27f69dda33,0.79720736,1,1,1
27f6a190c4,0.4757877,0,0,1
27f6c1d335,0.39135012,0,0,1
27f6eeb8f9,0.99997115,1,1,1
27f7086609,0.5349703,0,0,1
27f7133cfc,0.3806031,0,0,1
27f71626eb,0.12307352,0,0,1
27f7172aa0,1.0,1,1,1
27f738ef8a,0.24212986,0,0,1
27f74095de,0.1363906,0,0,1
27f74dd3df,0.95491016,1,1,1
27f765133f,0.3467664,0,0,1
27f774fad8,0.17268428,0,0,1
27f782ed7d,0.99921304,1,1,1
27f790e9ce,0.2765498,0,0,1
27f7959d25,0.5622207,0,0,1
27f7c2452e,0.9917484,1,1,1
27f7f07bbc,0.20896557,0,0,1
27f805c02b,0.17488909,0,0,1
27f8118e72,0.9676968,1,1,1
27f824eb7d,0.3782082,0,0,1
27f8324bf3,0.9999989,1,1,1
27f83d5f87,0.2626243,0,0,1
27f867d93e,0.9991585,1,1,1
27f86a6aad,0.9982464,1,1,1
27f87ad010,1.0,1,1,1
27f884aa9a,0.99999535,1,1,1
27f8a65451,0.1794419,0,0,1
27f8a6cb21,0.15868208,0,0,1
27f8b1a6b4,0.739903,1,1,1
27f8bc0a4c,0.207356,0,1,0
27f8c4ec19,0.41071647,0,0,1
27f8e6d66f,0.62631744,0,0,1
27f90ccac7,0.262328,0,0,1
27f91b5e52,0.9992354,1,1,1
27f92aed54,0.40977472,0,0,1
27f937d2d4,0.074558556,0,0,1
27f93c5f87,0.35883814,0,0,1
27f9dd671d,0.54044354,0,0,1
27f9e01f8a,1.0,1,1,1
27f9f0a18e,0.679314,1,1,1
27fa0f4a56,0.122261405,0,0,1
27fa567831,0.67198133,1,0,0
27fa5f050c,0.9999763,1,1,1
27fa93fc0b,0.99956065,1,1,1
27faa1a998,0.6892072,1,0,0
27fabf9134,0.99999917,1,1,1
27fad34d39,0.23651013,0,1,0
27fad81d86,1.0,1,1,1
27fadfc8b0,0.9834589,1,1,1
27faf8b96b,0.36389697,0,1,0
27fb165449,0.094827086,0,1,0
27fb25a33f,0.2989491,0,0,1
27fb2978fc,0.09673655,0,0,1
